fecha,region,real,ARIMA/SARIMA seleccionado,Seasonal naïve,Suavizamiento exponencial simple,Holt-Winters,Prophet
2024-11-01,Vía aérea,97137.0,75083.60519203279,38994.0,60160.41419864082,64683.58936229909,0.0
2024-12-01,Vía aérea,113027.0,75083.58727204295,53717.0,60160.41419864082,80774.83284741284,0.0
2025-01-01,Vía aérea,101124.0,75083.57297897857,43648.0,60160.41419864082,60469.272792193246,0.0
2025-02-01,Vía aérea,92703.0,75083.56157876567,28784.0,60160.41419864082,48219.62943793836,0.0
2025-03-01,Vía aérea,107244.0,75083.55248590396,60160.41466618583,60160.41419864082,62235.62367593967,0.0
2025-04-01,Vía aérea,93466.0,75083.54523339588,489.0,60160.41419864082,52156.79192366586,0.0
2025-05-01,Vía aérea,87753.0,75083.5394487621,610.0,60160.41419864082,46031.4383566691,0.0
2025-06-01,Vía aérea,99411.0,75083.53483491152,1418.0,60160.41419864082,62613.41012271904,0.0
2025-07-01,Vía aérea,117361.0,75083.53115488308,1047.0,60160.41419864082,72761.7251443015,0.0
2025-08-01,Vía aérea,90643.0,75083.5282196754,1259.0,60160.41419864082,52960.10847570223,0.0
2025-09-01,Vía aérea,70416.0,75083.52587854005,5606.0,60160.41419864082,41125.79858128383,0.0
2025-10-01,Vía aérea,90000.0,75083.5240112397,9474.702618453864,60160.41419864082,52575.80670632775,0.0
2025-11-01,Vía aérea,111567.0,75083.5225218722,38994.0,60160.41419864082,64683.694585505364,0.0
2025-12-01,Vía aérea,127283.0,75083.52133394574,53717.0,60160.41419864082,80774.91702597786,0.0
2026-01-01,Vía aérea,113435.0,75083.52038645011,43648.0,60160.41419864082,60469.340135045255,0.0
2026-02-01,Vía aérea,106821.0,75083.51963072325,28784.0,60160.41419864082,48219.683312219975,0.0
2026-03-01,Vía aérea,127540.0,75083.51902795196,60160.41466618583,60160.41419864082,62235.66677536495,0.0
2026-04-01,Vía aérea,102029.0,75083.51854717878,489.0,60160.41419864082,52156.82640320609,0.0
2026-05-01,Vía aérea,95804.0,75083.51816371181,610.0,60160.41419864082,46031.465940301285,0.0
2026-06-01,Vía aérea,98211.0,75083.51785785684,1418.0,60160.41419864082,62613.43218962479,0.0
